StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,GPA,Activity,Participation
2707,17,1,0,2,0.6835117808217483,6,0,2,2.676389709344022,Extracurricular,1
2708,16,1,0,1,6.393041245106012,18,0,4,1.8547004421395887,Extracurricular,1
2709,18,1,1,2,16.20865827146341,1,0,3,3.5485205508668662,Extracurricular,1
2715,16,1,3,1,5.44934368066192,23,0,1,0.5511396527389846,Extracurricular,1
2718,17,0,1,0,9.876940294831227,29,0,3,0.5152393995715008,Extracurricular,1
2722,17,1,0,3,11.571706971858994,25,0,3,1.3635615499322744,Extracurricular,1
2723,17,1,1,2,1.5018729161062794,16,0,2,1.479668777301296,Extracurricular,1
2724,16,0,0,3,18.867145974197637,21,1,2,1.5812038761627714,Extracurricular,1
2726,16,0,0,2,18.251684358496465,18,1,2,1.886578592822845,Extracurricular,1
2732,17,1,3,1,12.57442774051164,0,1,3,3.8302053754229743,Extracurricular,1
2738,17,0,0,1,4.312795254516983,4,0,3,3.1525193708574304,Extracurricular,1
2739,17,0,0,2,1.6760831819012156,29,0,1,0.2170420107058955,Extracurricular,1
2740,17,0,0,1,9.657888731971973,16,0,2,1.8116223809515477,Extracurricular,1
2741,18,1,1,0,10.281613912385463,10,0,3,2.777966932491008,Extracurricular,1
2743,16,0,1,0,8.875671585646714,25,0,3,1.101939932271634,Extracurricular,1
2751,18,1,0,0,11.872210888928286,9,0,3,2.6696408286087285,Extracurricular,1
2754,17,1,1,3,19.60103885952969,16,0,2,1.845656783786327,Extracurricular,1
2756,18,0,0,2,4.548434574470585,15,0,2,1.58092662695241,Extracurricular,1
2757,15,1,2,1,3.426490889087499,4,0,2,2.883799714630056,Extracurricular,1
2767,16,1,3,1,17.27154006278292,22,0,1,1.2800415789704742,Extracurricular,1
2769,17,0,1,2,6.069064328992124,29,0,4,1.035181530409912,Extracurricular,1
2771,17,0,1,2,15.630462590661342,3,0,0,2.898151345753362,Extracurricular,1
2783,18,1,2,2,12.183907827866523,13,1,4,2.993214464144568,Extracurricular,1
2785,17,0,1,1,5.291942237620599,20,1,3,1.653099762097065,Extracurricular,1
2790,16,0,1,3,13.230486482923498,25,0,3,0.9430459197705604,Extracurricular,1
2792,16,0,0,2,14.72559797566843,12,0,3,2.474039536809681,Extracurricular,1
2800,15,0,2,0,11.086451961673108,8,0,2,2.7890998282690926,Extracurricular,1
2802,15,0,2,2,14.40867404451556,5,0,3,3.0560700900603366,Extracurricular,1
2805,15,0,0,1,15.097450578171212,25,1,2,0.8952499802854423,Extracurricular,1
2806,17,0,0,2,12.973900850660709,27,0,3,0.7742848136453381,Extracurricular,1
2810,16,1,0,3,13.930143669537784,26,0,1,0.645454380244234,Extracurricular,1
2812,15,1,3,1,18.852194203173116,3,0,0,2.7124204664131986,Extracurricular,1
2815,18,1,1,3,5.043639636385389,29,1,2,0.2109791787447653,Extracurricular,1
2816,17,1,1,2,4.074347865553332,17,0,3,1.859071573097468,Extracurricular,1
2818,17,1,0,2,9.531358871600371,2,0,1,2.7192011567406125,Extracurricular,1
2819,16,0,0,1,5.921310200778942,29,0,3,0.7369928855488138,Extracurricular,1
2820,17,1,1,3,10.298589907849657,11,1,0,2.295213477500577,Extracurricular,1
2821,17,0,1,2,3.3074085102637185,26,1,2,0.84069094147179,Extracurricular,1
2823,18,0,1,1,2.1584910992998774,29,1,3,0.9922965742511932,Extracurricular,1
2824,18,0,2,2,18.63888279308744,20,0,2,1.451872243083537,Extracurricular,1
2828,18,1,0,2,8.720965959451757,5,1,3,3.3627162150851144,Extracurricular,1
2829,16,0,0,1,12.600691550848763,7,0,1,2.251847104187132,Extracurricular,1
2836,16,1,1,2,7.339156636339905,27,0,2,0.5086565007104289,Extracurricular,1
2838,18,1,0,2,1.0455274454441144,16,0,1,1.817789572439356,Extracurricular,1
2840,15,0,1,2,1.4849371866109151,18,1,3,1.763324115898465,Extracurricular,1
2842,16,1,3,1,16.25856810787874,24,1,2,1.513660412883276,Extracurricular,1
2847,18,1,2,2,9.69984569154999,11,0,3,2.5064154144606747,Extracurricular,1
2849,15,1,1,2,10.352778713788693,15,1,1,2.340811012860678,Extracurricular,1
2851,17,1,2,2,11.286021293396605,16,0,1,1.783001895562732,Extracurricular,1
2855,18,0,0,0,6.964612794147373,25,0,2,0.895261805081618,Extracurricular,1
2862,16,1,1,2,16.922383711102235,12,0,2,2.823600084682192,Extracurricular,1
2863,17,1,0,3,14.714359735562198,22,0,2,1.2934088269809283,Extracurricular,1
2864,16,1,1,3,4.234335569239313,13,0,3,2.126276926186896,Extracurricular,1
2867,16,0,0,0,19.521411720638085,29,0,3,1.0784851348128086,Extracurricular,1
2870,16,1,2,1,0.6004045143467263,26,0,4,1.020926365102642,Extracurricular,1
2878,16,1,3,2,6.300165503795481,0,0,3,3.490543307137981,Extracurricular,1
2880,15,1,3,2,19.011879318622487,17,0,2,2.16155873707839,Extracurricular,1
2882,16,1,0,2,4.567112283576953,7,1,2,2.882958070804152,Extracurricular,1
2883,15,0,1,1,4.40219660038327,2,0,2,3.270373860776488,Extracurricular,1
2884,15,0,1,2,4.023459342278015,25,0,2,1.027015599936749,Extracurricular,1
2885,15,0,0,1,18.449977926050064,5,0,0,2.48966890236666,Extracurricular,1
2893,15,0,1,2,0.6099309570550893,12,0,2,1.6278371303258028,Extracurricular,1
2894,17,1,1,1,2.6362074699491838,21,0,1,1.069524152365119,Extracurricular,1
2897,16,0,0,2,8.457368181181742,25,0,2,0.3578088919508027,Extracurricular,1
2903,15,0,0,1,14.452234496688993,3,1,3,3.5617432680571097,Extracurricular,1
2906,16,1,0,0,9.3969086996735,13,0,3,2.3207725437642064,Extracurricular,1
2907,15,0,0,2,6.615859828553113,10,0,4,2.837891417954615,Extracurricular,1
2909,16,1,0,2,6.587070484999094,27,1,3,0.8758837048232606,Extracurricular,1
2910,15,1,3,3,2.764641735706743,13,0,3,1.4679683162543722,Extracurricular,1
2911,18,1,2,2,7.980809040966081,11,0,2,2.122102757166825,Extracurricular,1
2912,16,1,1,2,19.598288655647607,15,0,2,2.4818134094533937,Extracurricular,1
2913,16,0,2,2,4.517628258671518,5,0,4,2.876083672610056,Extracurricular,1
2915,18,1,0,3,8.659460996794126,0,0,1,2.9640587263043403,Extracurricular,1
2916,16,1,1,1,1.4204913529865326,11,0,1,2.03217846252961,Extracurricular,1
2919,17,0,0,1,10.264399516556376,8,1,3,3.128858646003016,Extracurricular,1
2920,15,0,3,1,17.442121274931623,1,1,1,4.0,Extracurricular,1
2923,18,0,3,3,18.73131223316012,12,0,2,2.2346962873244927,Extracurricular,1
2928,17,0,1,1,14.323290763552222,20,0,3,1.3451314633822888,Extracurricular,1
2933,15,1,2,0,4.452984704535707,6,0,4,2.7778858935835875,Extracurricular,1
2938,16,1,2,0,9.22067136195624,4,0,1,2.715908932047662,Extracurricular,1
2940,17,0,0,2,9.513100618498342,25,0,3,0.9349429908719434,Extracurricular,1
2943,16,1,0,1,18.755291186364484,5,1,2,3.099064650031246,Extracurricular,1
2944,16,0,0,0,17.243059165862434,12,0,2,2.0735452919667288,Extracurricular,1
2945,15,1,1,4,17.782610714097167,26,0,4,1.983133992222757,Extracurricular,1
2948,16,0,0,1,17.901334458724282,29,0,3,1.1480334125866043,Extracurricular,1
2950,17,1,0,1,19.23524956690937,3,0,0,2.8211081074612654,Extracurricular,1
2951,18,1,2,1,8.31572124138366,1,0,1,3.240512073968693,Extracurricular,1
2952,17,0,2,2,12.021653307864312,25,0,3,0.7058616313604631,Extracurricular,1
2953,17,0,1,3,14.19609426544744,3,0,2,2.9127221778502177,Extracurricular,1
2955,17,0,2,1,4.8923254810453205,12,0,1,1.777279849146076,Extracurricular,1
2960,17,0,1,3,11.04444560347693,0,0,0,2.905466160345195,Extracurricular,1
2961,16,0,0,2,13.219476412993515,12,0,1,1.7389421343230629,Extracurricular,1
2964,16,0,1,0,12.34708501976134,1,0,0,2.7103913101189026,Extracurricular,1
2965,15,1,0,4,8.09821628539688,10,0,1,1.956169125963332,Extracurricular,1
2966,15,1,1,2,3.967450796954026,28,0,2,0.6729361977994386,Extracurricular,1
2967,15,0,1,1,19.23280984630608,13,0,2,2.607172929225517,Extracurricular,1
2968,18,0,0,2,10.229350800852348,21,0,3,1.5660204997024247,Extracurricular,1
2970,15,0,1,0,8.220943871121163,13,1,3,2.332971816562523,Extracurricular,1
2971,15,0,2,0,7.102635280514327,15,0,2,1.773293697386631,Extracurricular,1
2972,15,0,1,2,8.1432859693425,22,0,2,1.1496496267546503,Extracurricular,1
2974,18,0,1,2,10.883602318839072,14,0,0,1.5635740338353443,Extracurricular,1
2977,17,1,0,1,2.695715698348762,8,0,2,2.5723917087049197,Extracurricular,1
2980,16,1,0,1,2.5227157259153032,10,0,3,2.31055728577378,Extracurricular,1
2981,15,1,0,2,18.652914346823355,27,1,4,1.5858200366928563,Extracurricular,1
2982,18,0,0,3,12.099000262954084,19,0,1,1.6306137401298542,Extracurricular,1
2984,17,0,0,1,8.035873406667275,23,0,1,0.6835053013860497,Extracurricular,1
2986,16,1,2,1,12.75860979159331,3,0,1,3.3446266750887066,Extracurricular,1
2988,18,0,1,3,7.371249380554277,17,0,1,1.4699645571762952,Extracurricular,1
2990,15,0,0,1,16.4092258031663,2,1,1,3.399542858486649,Extracurricular,1
2992,17,1,1,1,3.443885348515085,13,0,1,2.0744387503601613,Extracurricular,1
2994,15,0,1,2,5.712531993671542,25,1,3,0.9669488067667787,Extracurricular,1
2997,16,0,0,1,0.6376959041718422,15,1,4,1.993952452575168,Extracurricular,1
2998,15,1,0,2,1.521999779615486,19,0,2,1.2001797196357924,Extracurricular,1
3001,17,1,1,2,4.637192277656967,25,0,4,0.8399765237396326,Extracurricular,1
3002,18,1,0,3,15.958863785066,16,0,0,1.3620437691526197,Extracurricular,1
3004,18,0,2,3,0.1154132258593598,21,1,2,1.0033653059742336,Extracurricular,1
3005,18,1,0,3,8.586455314083905,21,0,2,1.3905396980299167,Extracurricular,1
3008,17,0,0,1,13.522835772029143,23,1,4,1.9648466563741724,Extracurricular,1
3009,15,1,0,1,14.04194376758982,13,1,4,2.6882293307172063,Extracurricular,1
3010,15,0,1,1,14.417864381041952,14,1,4,2.7397016672595758,Extracurricular,1
3014,18,0,1,1,16.28417534109326,4,0,3,3.5037432645192648,Extracurricular,1
3021,17,0,1,2,14.775560578371952,26,0,3,1.1241371864897378,Extracurricular,1
3029,16,1,0,0,18.656924427205983,0,1,4,4.0,Extracurricular,1
3032,15,1,2,1,13.739048827708766,15,0,4,2.413651872584266,Extracurricular,1
3034,16,0,0,3,11.660372948882728,27,0,1,0.2759351000710758,Extracurricular,1
3038,17,0,2,2,8.047410790827488,8,0,4,3.12911663958354,Extracurricular,1
3043,15,1,0,1,16.931086449308058,26,1,3,1.419977098603833,Extracurricular,1
3045,18,0,0,2,1.860607494817914,26,0,2,0.3167559737315224,Extracurricular,1
3047,16,1,3,3,10.642359449175654,6,0,4,3.1252696624964185,Extracurricular,1
3049,17,1,2,2,17.989061691076703,9,1,3,3.5116138627312408,Extracurricular,1
3051,16,0,0,3,8.052228766803253,24,0,1,1.1162284613450342,Extracurricular,1
3052,17,1,0,1,17.806051142270405,6,0,2,3.2011819553323124,Extracurricular,1
3054,18,0,3,2,14.736336636594004,4,1,1,3.017133682391308,Extracurricular,1
3055,17,1,0,1,9.518844350954485,14,0,3,2.220548508939325,Extracurricular,1
3056,17,0,2,4,2.45166313014366,19,0,2,1.1110684623439582,Extracurricular,1
3059,16,1,0,1,14.689740806448071,14,1,0,2.2925396421337085,Extracurricular,1
3062,16,1,2,1,2.010607173836718,25,0,2,0.6657412071192984,Extracurricular,1
3066,18,0,0,0,13.909769183553006,25,0,2,0.940947219838506,Extracurricular,1
3067,18,0,0,1,13.97271178863912,25,0,3,1.1528666911541523,Extracurricular,1
3068,15,1,1,3,14.078718146556618,9,1,3,3.030196982539537,Extracurricular,1
3069,16,1,0,3,9.850437080410169,16,0,1,1.7570919535414902,Extracurricular,1
3075,17,1,0,3,0.8466898503660669,26,0,2,0.6329881184701,Extracurricular,1
3076,17,1,0,2,12.670705872323405,8,0,3,2.8504352924310816,Extracurricular,1
3078,17,0,2,3,6.083105089709302,15,0,3,1.899340250146643,Extracurricular,1
3079,17,1,3,4,15.416290433286424,9,0,1,2.454306701864281,Extracurricular,1
3080,18,1,3,0,6.544423663229077,23,1,2,1.2083322825671698,Extracurricular,1
3086,15,1,0,4,10.138602321543887,15,0,1,1.3763806884640657,Extracurricular,1
3090,15,1,0,1,0.895028678524763,28,0,3,0.1470688699977313,Extracurricular,1
3093,16,0,0,1,2.9203381118421645,6,0,2,2.5210277348652257,Extracurricular,1
3095,17,1,0,2,6.195306282858068,7,0,3,2.670947554324345,Extracurricular,1
3099,16,0,0,1,14.389404626267623,19,0,4,1.895283343248585,Extracurricular,1
3100,17,0,1,2,6.7233067715916,11,0,0,2.035367286041147,Extracurricular,1
3104,16,0,1,1,1.5957824726800074,5,0,2,2.827342954327372,Extracurricular,1
3109,17,0,1,3,16.926360255617475,6,0,2,3.03210533252155,Extracurricular,1
3110,16,0,1,1,14.64601541216362,7,0,3,2.804363175110951,Extracurricular,1
3115,15,0,2,1,10.240467782175187,21,0,2,1.2335870210314048,Extracurricular,1
3119,15,0,0,0,18.97409836478361,16,0,4,2.3916876827143443,Extracurricular,1
3121,18,0,0,1,17.514340731178788,17,0,1,1.7859269858399722,Extracurricular,1
3122,18,0,1,0,16.028336218172544,23,0,4,1.2687721230682183,Extracurricular,1
3123,17,0,1,1,18.868562145305702,27,1,3,1.4868656515688805,Extracurricular,1
3124,15,1,0,3,1.969892833588065,21,0,2,1.0619359966520148,Extracurricular,1
3127,15,1,0,2,16.930689862468103,1,1,1,3.5974890937641693,Extracurricular,1
3128,17,1,0,4,10.10331423045465,1,0,3,3.812757187598897,Extracurricular,1
3129,17,0,2,1,14.960694786831771,26,0,4,1.1767815056705988,Extracurricular,1
3130,18,0,1,1,2.7791981049783243,13,0,2,1.948327515860377,Extracurricular,1
3133,16,1,2,1,3.294680177754481,20,0,2,0.8092601434109807,Extracurricular,1
3134,15,1,0,3,7.027118693098535,20,1,2,1.2945928801079334,Extracurricular,1
3140,16,1,0,2,1.998637541088193,13,0,1,1.7820606670994417,Extracurricular,1
3142,16,0,0,0,7.397772512962497,3,0,1,2.81347034515229,Extracurricular,1
3143,16,0,1,2,12.97068318066685,25,0,3,1.65178667236737,Extracurricular,1
3144,15,0,1,2,14.507792033236653,3,0,1,3.603507572240497,Extracurricular,1
3145,15,1,0,2,4.193218442234008,17,0,2,1.5269602894052965,Extracurricular,1
3147,15,0,0,1,12.32448503213906,0,0,1,3.3339700023673537,Extracurricular,1
3149,16,1,0,2,3.646703671564391,6,0,3,3.1832324893858304,Extracurricular,1
3151,15,1,0,3,15.101364082632502,15,0,2,2.525086321570887,Extracurricular,1
3155,18,1,0,2,13.91355326430678,6,0,3,2.9868916209305363,Extracurricular,1
3158,17,1,2,3,14.329525252843338,2,1,2,3.636416567860032,Extracurricular,1
3163,17,0,0,1,6.212019427906592,14,0,2,1.8815889866263615,Extracurricular,1
3165,16,0,1,3,13.480027421397072,26,0,2,0.8142853492286524,Extracurricular,1
3167,18,1,3,2,16.868555914180984,5,0,1,2.9713320163258232,Extracurricular,1
3168,17,1,3,2,15.234854129390316,17,1,2,2.071972431377945,Extracurricular,1
3169,16,0,2,2,1.1659440772471408,17,1,1,1.6356867327778124,Extracurricular,1
3173,15,1,0,2,13.023954241906928,13,1,2,3.138784394067383,Extracurricular,1
3175,15,1,0,2,2.247659498574188,13,1,1,1.687307435197655,Extracurricular,1
3180,18,1,1,2,15.76237879890438,14,0,2,2.435958199527401,Extracurricular,1
3184,16,0,0,1,13.735355911943392,0,0,2,3.545153035874012,Extracurricular,1
3187,15,1,3,1,8.384984986379315,19,1,2,1.5578704926030598,Extracurricular,1
3191,16,0,2,2,10.626615853463514,23,0,0,0.8719991150294315,Extracurricular,1
3192,15,1,2,2,16.111616528824673,1,0,2,3.2229374986891246,Extracurricular,1
3193,16,1,1,2,15.827054473046688,28,0,1,0.8181261027428247,Extracurricular,1
3194,15,0,3,3,11.627331144091498,27,1,2,0.6189366143827062,Extracurricular,1
3195,15,0,0,2,15.615709667309527,26,0,3,1.1746095143108737,Extracurricular,1
3200,15,0,0,3,4.933768594879946,6,0,1,2.555667542727533,Extracurricular,1
3201,15,1,1,3,13.906378992487692,8,0,0,2.378050042081803,Extracurricular,1
3204,17,1,1,2,5.959595893245391,1,1,2,3.453790618896306,Extracurricular,1
3207,17,1,0,3,11.561500983696632,10,0,0,1.989455195588546,Extracurricular,1
3209,16,0,0,1,10.697455115175105,24,0,2,0.8762666604767739,Extracurricular,1
3210,15,0,2,0,17.531962376700374,24,0,2,0.8597452884552536,Extracurricular,1
3213,16,1,2,2,9.242809465398016,23,1,3,1.11944101772116,Extracurricular,1
3216,16,1,0,2,19.972346383287693,18,0,2,1.8790984603853385,Extracurricular,1
3225,18,1,2,1,13.73854833548605,7,0,4,3.2537859623175915,Extracurricular,1
3226,15,0,2,1,5.880067771899062,23,0,2,1.0933875706255465,Extracurricular,1
3229,15,0,2,1,3.342686297386144,18,1,3,1.6511561293797232,Extracurricular,1
3230,18,0,2,1,8.143474771977505,5,1,1,2.827614868021281,Extracurricular,1
3231,16,0,0,2,4.645467295810015,11,0,1,2.0557722559036584,Extracurricular,1
3232,15,0,1,3,10.69601953838336,27,1,1,0.7697406121390962,Extracurricular,1
3235,15,0,0,1,3.147570297377351,8,0,3,2.7157532703177374,Extracurricular,1
3236,18,1,1,2,13.4194941897157,20,0,2,1.325172784257977,Extracurricular,1
3242,17,0,2,2,5.288085958592907,19,1,3,1.7609996788469535,Extracurricular,1
3243,15,0,0,0,10.552489136774156,28,0,4,0.8130174224118295,Extracurricular,1
3244,16,1,3,4,10.349220187685823,15,0,3,2.19241453410119,Extracurricular,1
3245,18,1,0,1,18.487086923876006,0,0,2,3.211743755038164,Extracurricular,1
3247,15,1,2,2,11.659969594366313,29,0,3,0.9238316977083888,Extracurricular,1
3248,17,1,2,1,8.033062515287606,25,1,2,1.3250390169983148,Extracurricular,1
3250,15,0,0,2,15.543718188792193,28,0,3,1.2628487317952892,Extracurricular,1
3252,17,0,0,3,16.88419171552464,18,0,2,1.5576879646413533,Extracurricular,1
3262,18,0,2,1,4.596520835850722,12,1,2,2.376854346050859,Extracurricular,1
3263,16,1,0,2,0.0181167049218045,16,0,4,1.94767693624079,Extracurricular,1
3264,16,0,0,0,14.304737069652662,18,1,2,1.7797561259491266,Extracurricular,1
3265,16,0,2,1,3.423694876702505,27,0,3,0.5575488870769554,Extracurricular,1
3269,15,0,1,3,9.518126549464014,4,1,2,3.208461746184048,Extracurricular,1
3270,18,0,1,2,0.8914008142526164,24,0,1,0.621119927824666,Extracurricular,1
3273,15,0,2,3,6.463881306486723,1,0,2,3.482452519043289,Extracurricular,1
3276,15,1,2,3,12.52489645526066,15,0,0,2.2847914471212656,Extracurricular,1
3278,16,1,1,2,3.7785962752990474,4,0,3,2.8973550040674096,Extracurricular,1
3280,17,0,2,2,5.125098477781451,11,0,3,2.430091199210449,Extracurricular,1
3281,16,0,2,1,7.603899959503551,2,1,1,3.228448079477929,Extracurricular,1
3283,18,1,0,0,13.26295658799645,15,0,3,2.024030375549312,Extracurricular,1
3284,18,0,2,2,6.834237586833767,5,0,3,3.03416743887847,Extracurricular,1
3285,16,0,0,1,13.673990914492416,14,0,1,1.6998253090682822,Extracurricular,1
3289,15,1,0,2,16.263642945689224,19,1,3,2.1371244106086893,Extracurricular,1
3290,15,0,0,0,19.092753040129367,12,0,2,2.4222760935888,Extracurricular,1
3293,17,1,2,2,10.243399118677743,13,1,1,2.3116704996467785,Extracurricular,1
3298,17,1,3,2,4.139726060002391,10,0,4,2.710576700770992,Extracurricular,1
3301,15,0,0,2,19.57712030356469,21,1,2,2.0956913654305778,Extracurricular,1
3304,15,0,2,2,2.119118226880954,13,1,3,1.9965131156897773,Extracurricular,1
3305,15,0,1,1,2.2448214398317723,8,0,4,2.1398641508658107,Extracurricular,1
3309,17,1,0,2,17.985006139631295,9,1,1,2.6650755516566824,Extracurricular,1
3313,17,0,0,3,1.994524077067359,28,0,4,0.6743629436081446,Extracurricular,1
3318,15,1,1,1,3.583593492506452,20,0,3,0.9538406849215224,Extracurricular,1
3319,17,0,0,4,12.94140332517748,9,0,2,2.596111264562239,Extracurricular,1
3320,17,0,0,2,9.2854473864868,0,0,4,4.0,Extracurricular,1
3321,17,1,0,1,9.906352938678175,25,0,3,1.0823899503415932,Extracurricular,1
3323,16,1,1,0,19.12039420973134,21,0,1,1.4627462917493628,Extracurricular,1
3326,15,1,3,2,14.72034736730672,13,1,3,2.3780489451557907,Extracurricular,1
3327,16,1,0,2,11.13688826269125,4,0,4,3.546432808712968,Extracurricular,1
3328,17,1,3,3,18.580417714336026,16,1,2,2.288466675256948,Extracurricular,1
3329,17,0,0,2,7.559367112825683,21,0,3,1.3399355086329854,Extracurricular,1
3330,16,0,0,1,9.27351611546356,25,0,2,0.8131476267952477,Extracurricular,1
3332,16,1,0,3,12.17998222103857,5,0,3,3.262922354666704,Extracurricular,1
3333,16,0,0,3,5.764239368962121,15,1,3,2.179357068500431,Extracurricular,1
3334,15,0,0,0,3.206180790311377,10,0,1,2.220050546998637,Extracurricular,1
3335,15,0,3,2,10.89062585809016,9,0,2,2.226513595090375,Extracurricular,1
3337,17,0,2,3,1.517432824480951,6,0,1,2.0787778990811447,Extracurricular,1
3339,18,1,0,2,12.475443813017058,1,1,2,3.5729453198762804,Extracurricular,1
3350,18,1,0,1,9.213699469642677,25,1,1,0.9326697393710618,Extracurricular,1
3355,16,1,0,2,1.5654896145975172,4,1,4,3.9794209177543953,Extracurricular,1
3359,16,0,0,2,8.36766675426543,2,0,4,3.286585133610396,Extracurricular,1
3360,15,0,0,1,8.817102254050317,12,1,2,2.121473442487156,Extracurricular,1
3364,18,1,2,1,11.863119910542686,9,0,3,2.669979035304761,Extracurricular,1
3375,16,0,2,1,2.313504472962331,5,1,3,2.913898458953871,Extracurricular,1
3376,18,0,0,2,18.92528986006164,24,0,1,1.1645391660958937,Extracurricular,1
3377,17,1,2,2,14.667230294641872,3,0,0,2.928219390714798,Extracurricular,1
3378,18,0,0,2,12.749976058683265,8,1,0,2.6523548127186087,Extracurricular,1
3381,16,1,0,2,2.1383972875964274,8,0,1,1.979379413769687,Extracurricular,1
3386,16,1,0,1,1.44543418022703,20,0,3,1.3956306751141432,Extracurricular,1
3388,18,1,0,3,10.680554607694354,2,0,4,3.4555094110343934,Extracurricular,1
1007,15,0,1,1,15.601680474699297,10,0,3,2.748237414891583,Sports,1
1009,17,0,0,0,4.562007558047703,1,0,2,2.896819189513569,Sports,1
1014,17,0,1,2,12.101425068754876,21,0,4,1.7515809583340785,Sports,1
1016,15,0,0,2,9.728100710723565,17,1,0,1.3415207165346672,Sports,1
1017,18,0,3,1,10.098656081788002,14,0,2,2.232175277715976,Sports,1
1027,16,0,0,1,10.367992532661304,2,0,2,2.948717671911921,Sports,1
1031,15,0,2,2,5.055317199023282,12,1,0,1.727120309522409,Sports,1
1033,18,0,0,3,7.663289371182516,25,0,1,0.3846169728564877,Sports,1
1034,16,0,3,3,15.89325784795778,21,0,0,0.94940609779728,Sports,1
1035,16,0,0,3,9.126336411019247,27,1,2,1.1409594184203395,Sports,1
1038,15,0,2,1,10.18226770375044,21,1,1,1.0677635510419796,Sports,1
1039,15,1,1,1,2.949078348522698,3,1,1,3.0189058584279675,Sports,1
1040,17,1,2,1,12.233113512920282,21,1,3,1.5268678317927231,Sports,1
1044,18,1,0,1,18.245091222023117,9,0,2,2.888891669272444,Sports,1
1045,18,1,0,1,18.921512361376628,1,1,3,4.0,Sports,1
1054,18,0,0,2,8.46716054701572,13,0,1,1.6643106896610833,Sports,1
1055,17,0,0,0,0.1862058152470735,29,1,2,0.7562591665741925,Sports,1
1056,18,0,0,1,8.847874814963872,25,0,2,0.8027695392342074,Sports,1
1057,18,1,0,4,0.9213833935093518,20,0,2,1.3423871779577343,Sports,1
1059,17,0,0,1,6.771080548741026,9,1,3,2.61383869367367,Sports,1
1060,15,1,3,0,9.468698671880976,23,0,3,0.9290125546259368,Sports,1
1063,15,0,1,3,13.238031529438572,11,0,3,2.234238472600233,Sports,1
1064,15,0,0,1,8.680977369563614,8,0,2,2.3858282190764624,Sports,1
1067,18,0,0,4,2.3951993286439444,23,0,3,1.0396238791477144,Sports,1
1068,15,1,0,1,10.638659551055827,28,0,0,0.0278186247324679,Sports,1
1073,15,0,1,1,3.258053089547881,8,0,2,2.556801662833417,Sports,1
1076,16,0,0,3,18.28680885332967,17,0,3,1.8558655731681932,Sports,1
1078,18,1,1,3,18.079061303797783,18,1,1,2.1317372971872284,Sports,1
1080,18,1,3,1,11.046760269110056,25,0,3,0.994325023551287,Sports,1
1081,17,0,3,1,1.0101494166456426,6,0,1,2.0746999767813343,Sports,1
1083,15,1,1,1,14.407464254644058,7,0,0,2.532438417587673,Sports,1
1084,18,0,2,1,8.88959955955582,16,0,1,1.4633780357856976,Sports,1
1085,17,1,0,2,5.125847507384352,12,0,3,2.342836773191855,Sports,1
1092,18,1,0,2,7.724727905981792,0,0,2,3.5069200713692137,Sports,1
1094,16,0,3,2,7.099902316278836,16,1,3,2.23849135429023,Sports,1
1095,16,1,0,1,6.414243299685878,4,0,1,2.7084723438568763,Sports,1
1098,18,0,0,2,0.4686591073477641,5,0,2,2.5552328599380942,Sports,1
1101,17,1,2,1,6.029123728213359,23,1,1,1.2712295298373406,Sports,1
1103,16,0,1,1,15.167695431798355,27,0,3,0.9424153953595232,Sports,1
1104,18,1,0,2,12.120276638721624,20,1,2,1.515639098395023,Sports,1
1106,16,1,2,2,1.0715311921481585,14,0,3,2.0488500821388604,Sports,1
1108,18,1,0,0,12.450987924262275,15,0,1,1.4641879236906472,Sports,1
1109,16,1,2,2,4.156476829176716,24,1,3,1.487946865169799,Sports,1
1114,16,0,0,1,16.8492821367115,18,1,1,1.919956439918208,Sports,1
1119,18,1,0,1,3.214266983819713,26,0,3,0.6193509314675341,Sports,1
1121,18,1,0,3,3.170404680548189,12,1,1,2.17490279620988,Sports,1
1122,15,1,1,1,9.74935670927948,7,1,1,2.974406014911044,Sports,1
1128,15,0,2,2,17.75503049343376,10,1,1,2.8199217452931866,Sports,1
1129,18,0,1,2,0.8117142426939017,12,1,1,2.0165967745176614,Sports,1
1133,15,0,2,1,15.785813093542094,4,1,2,3.58242187231196,Sports,1
1137,15,1,0,4,6.065620521308905,9,0,3,2.204860580997317,Sports,1
1142,15,1,0,1,13.09814246295718,23,1,0,1.0460447710800969,Sports,1
1145,18,0,2,2,4.919994806135904,7,1,2,2.432078522782237,Sports,1
1148,17,0,2,1,14.057328881002029,11,0,3,2.3145876278110027,Sports,1
1149,15,0,1,4,1.3602046390484102,22,0,1,1.00722582021403,Sports,1
1151,17,0,2,2,4.291296401856997,1,0,1,2.804504928911685,Sports,1
1152,17,1,1,1,14.763015096833794,20,1,3,1.7629211240998668,Sports,1
1156,16,0,0,3,17.232499001679567,16,1,3,2.631434065124418,Sports,1
1157,17,1,0,1,18.84370908979277,28,0,0,0.5030669073279145,Sports,1
1166,15,0,0,3,7.925545249834012,13,0,2,1.6244868202221543,Sports,1
1167,18,1,0,1,13.87726684656789,15,1,2,2.5374768278143587,Sports,1
1168,17,1,1,0,9.786454949502428,9,0,4,2.298417928509479,Sports,1
1170,16,1,2,2,5.35548629208235,20,0,2,1.3213433008698847,Sports,1
1171,18,1,0,2,9.099015536839994,23,0,3,0.9499742281238568,Sports,1
